onset	duration	trial_type
4.00346827300018	0	baseline_onset
4.00346827300018	20.0233406279995	baseline
24.0500755630001	0	valued_onset
24.0500755630001	20.0291859150002	valued
44.0937017770002	0	devalued_onset
44.0937017770002	20.0439974250003	devalued
64.1512244040005	0	valued_onset
64.1512244040005	19.8731727080003	valued
84.0362323859999	0	baseline_onset
84.0362323859999	19.9842322819995	baseline
104.033272646	0	devalued_onset
104.033272646	20.0879695029998	devalued
124.134893519	0	valued_onset
124.134893519	20.0034461779996	valued
144.151987605	0	baseline_onset
144.151987605	19.8714709569995	baseline
164.036045574	0	devalued_onset
164.036045574	20.0401596190004	devalued
